id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
620791600460070834,Top-Floor Bayfront Designer Condo with Mission Bay Views & Central Location,456018609,Vacasa California,,Mission Bay,32.78366,-117.25186,Entire home/apt,326,3,23,2022-06-05,0.50,36,343,9,
620793798435625393,Spanish-style home in the heart of Little Italy w/ 3 patios & garden,456018609,Vacasa California,,Little Italy,32.724600480413166,-117.1668059028693,Entire home/apt,357,2,52,2022-04-09,1.09,36,349,18,
615248630733742087,Modern Studio w/ Patio & W/D Close to Downtown,455662038,Jim,,Memorial,32.702591,-117.139847,Entire home/apt,98,15,0,,,1,241,0,
618121002457208742,Ocean View Master Bedroom - Private Bathroom,235601195,W.,,Carmel Valley,32.91468600680536,-117.21799315347903,Private room,2786,1,0,,,1,344,0,
620794771096442768,Remodeled Bay-View Condo w/ Private Patio - Minutes to Bay & Downtown,456018609,Vacasa California,,Roseville,32.73075448851694,-117.22847225977088,Entire home/apt,199,2,63,2022-05-29,1.24,36,341,21,
618129432981055789,Lovely 1 bedroom in shared apartment,21736267,Gabrielle,,East Village,32.70917681700216,-117.15296596871347,Private room,182,1,5,2022-06-11,5,1,338,5,
615256115058568455,Colorful 2 bedroom view/beach unit with kitchen,406085034,Christamaria,,Wooded Area,32.72573331773987,-117.2518763924988,Entire home/apt,257,3,2,2022-05-30,1.71,3,3,2,
615272726317562868,WHOLE APT BUILDING (4 APTS) SLEEPS 20 LITTLE ITALY,434462119,Travel The States,,Midtown,32.73206245955509,-117.16808128238623,Entire home/apt,513,2,0,,,10,300,0,
620801133687494947,Harbour Lights 1 Bedroom,457152913,Todd,,Gaslamp Quarter,32.71549918104983,-117.16074043527557,Entire home/apt,435,2,0,,,3,82,0,
615274157513479279,BIG 1/1 APT | NEAR BALBOA PARK/GASLAMP!,434462119,Travel The States,,Midtown,32.74829431044611,-117.1575135594382,Entire home/apt,115,1,0,,,10,327,0,
618150019594262601,New Listing! Renovated 2BD 2 Blocks to the Beach!,147276739,Urban Sands,,Ocean Beach,32.751026,-117.249222,Entire home/apt,198,1,3,2022-06-10,2.73,88,322,3,
620801734525542598,Amazing Oceanfront Home w/ Rare 360-degree View from Rooftop Deck,456018609,Vacasa California,,Mission Bay,32.78589016211036,-117.25303843366535,Entire home/apt,453,3,0,,,36,353,0,
620810837099281984,Oceanfront Home & Studio: Amazing Rooftop Deck w/ 360-Degree Views!,456018927,Vacasa California,,Mission Bay,32.785695615737176,-117.25297177908793,Entire home/apt,587,3,7,2022-05-03,0.55,11,357,5,
618199111299803303,Stunning Canyon Oasis,213619137,Jeannette,,North Clairemont,32.82530216344684,-117.20171976077795,Entire home/apt,299,3,3,2022-06-12,3,1,74,3,
618214625585703084,New Listing! Renovated 2BD 2 Blocks to the Beach!,147276739,Urban Sands,,Ocean Beach,32.751114,-117.249428,Entire home/apt,201,3,5,2022-06-10,4.55,88,310,5,
615274383540907217,CENTRALLY LOCATED 2/1APT | HILLCREST SD,434462119,Travel The States,,Midtown,32.74650614680858,-117.15796083618847,Entire home/apt,128,1,1,2022-05-30,1,10,321,1,
620812152690352294,Art Deco @ Downtown  San Diego,394679372,Sani,,East Village,32.71200185589865,-117.15660698262289,Entire home/apt,156,2,5,2022-06-06,4.69,6,56,5,
618229788695229139,2 Levels of OceanFront + Exclusive Water View Deck,3017970,Surf Style,,Mission Bay,32.781097,-117.253227,Entire home/apt,1186,3,0,,,126,274,0,
620905764320762705,Sonder The Baker | King Room,224859198,Sonder (San Diego),,East Village,32.71242727712167,-117.15601272192191,Private room,190,2,1,2022-05-28,1,29,352,1,
620950156914350404,WanderJaunt | Ronald | 2BR | Morena,104309976,WanderJaunt,,Moreno Mission,32.7691551370628,-117.18732246002416,Entire home/apt,322,1,1,2022-05-15,0.94,75,175,1,
618229817554872051,3 Full Floors across 40’ of Ocean Frontage *HotTub,3017970,Surf Style,,Mission Bay,32.781097,-117.253227,Entire home/apt,1603,3,0,,,126,211,0,
620957336734300806,"Ocean View Lodge, 7min To Dwntwn! Free Parking!🐶",433054118,Pahlevon,,Grant Hill,32.70777627363581,-117.128707404756,Entire home/apt,171,3,3,2022-06-09,3,3,226,3,
618258538485031336,New! 4 BD in the Heart of Little Italy - Villa One,147276739,Urban Sands,,Cortez Hill,32.72282,-117.165421,Entire home/apt,498,4,0,,,88,330,0,
615276244936445476,ROOMY 2/1 APT | 1 MILE TO BALBOA PARK!,434462119,Travel The States,,Midtown,32.74601563574347,-117.15669305958089,Entire home/apt,135,1,1,2022-06-12,1,10,341,1,
620960108420071253,1076PBD - PB Hanau,2772383,San Diego,,Pacific Beach,32.792358,-117.248528,Entire home/apt,659,4,0,,,21,320,0,
618376573934159841,Bay Park Studio,82180707,David,,Bay Park,32.78337,-117.20746,Entire home/apt,115,7,1,2022-05-13,0.88,5,129,1,
620984876801739745,Cheerful 2 bedroom home w large private yard,38280660,Melissa,,Darnall,32.74415120123497,-117.07520558885544,Entire home/apt,600,2,0,,,1,364,0,
618649901302980266,💎Stylish Lux 3 BD 2 BA w/ Loft | Next to DTWN,214744848,April,,East Village,32.705059619429484,-117.14919325170428,Entire home/apt,325,2,6,2022-06-12,5.62,4,157,6,
615277145658568360,HUGE 3/2.5 APT SLEEPS 12 | SAN DIEGO,434462119,Travel The States,,Midtown,32.74615875177391,-117.15810643515842,Entire home/apt,192,1,4,2022-06-11,4,10,321,4,
615277681855621450,ENTIRE APT BUILDING (4 APTS) SLEEPS 34 I SAN DIEGO,434462119,Travel The States,,Midtown,32.74640414724721,-117.15773313847232,Entire home/apt,607,2,0,,,10,305,0,
621083744827166553,Master bedroom/w privat bath/Kingsize bed/workspac,23440400,Dina,,Webster,32.73369628987342,-117.09050693042575,Private room,70,28,0,,,3,364,0,
615306101662726777,Room with private bathroom in a cheerful bungalow,198835342,Amir,,Talmadge,32.758842,-117.089684,Private room,81,1,2,2022-05-23,1.50,1,40,2,
618661752258618073,Beautiful 4bd San Diego home with pool,169162326,Iveth,,San Ysidro,32.56562,-117.062836,Entire home/apt,621,2,2,2022-06-13,2,1,341,2,
621087585223747100,BRAND NEW ★ Ocean View Sky Deck ★ Beach 2 Blocks,3017970,Surf Style,,Pacific Beach,32.807846,-117.257523,Entire home/apt,301,3,1,2022-05-31,1,126,332,1,
618814851845086433,Quiet cozy 2 bedroom central condo with balcony,63552014,Despina,,South Park,32.717150586997846,-117.12918394115545,Entire home/apt,169,1,0,,,1,166,0,
621120884151361995,Putting Greens & Banana Trees - House W/ LargeYard,346605156,Alan,,Grant Hill,32.70664087498932,-117.14145340406948,Entire home/apt,225,1,1,2022-05-19,1,2,141,1,
618838452023469608,Lovely Downtown 2-Bedroom Condo,274666536,Catherina,,Marina,32.711895,-117.164505,Entire home/apt,211,30,5,2022-06-06,3.85,1,25,5,
618843410101008454,Resort-Like 4+4 by Beach w/Pool/Sauna/Gym/KingBeds,324368071,Stay,,Moreno Mission,32.76383095129218,-117.19759627225358,Entire home/apt,672,2,0,,,42,145,0,
615306658880100418,Welcoming dog-friendly condo with parking & WiFi - 1 mile to beach,111814852,Vacasa California,,Pacific Beach,32.797696089803665,-117.24227773027734,Entire home/apt,202,2,1,2022-05-23,1,99,358,1,
615327823598238420,"✧ Cheery hm near SDSU, Downtown, Zoo & beaches",7836142,Nikki,,San Carlos,32.80092419824363,-117.073440834324,Entire home/apt,347,1,9,2022-06-12,6.00,3,122,9,
621301099911365200,Fully equipped apartment home | 1 BR in San Diego,359066913,,,Grantville,32.78414884681707,-117.09496015861609,Entire home/apt,186,30,0,,,37,365,0,
615413672458884525,Luxurious 2BR Suite! Amenities!  w/ King Bed!,432939989,James,,Carmel Valley,32.9131164376556,-117.22552806404413,Entire home/apt,418,2,0,,,11,357,0,
621662784844815556,"High-rise Condo w 360* View on Rooftop, Jacuzzi!",103999762,Amy,,East Village,32.71727946083015,-117.1529951758899,Entire home/apt,127,30,0,,,1,270,0,
615442545856740034,Our humble home,456563673,Corey,,University City,32.857887,-117.208611,Private room,138,1,2,2022-06-09,2,2,365,2,
618871702920509425,Spacious 1 Bedroom Condo in Heart of Mission Hills,109172830,Roxana,,Old Town,32.75119562710331,-117.1690718302581,Entire home/apt,114,21,0,,,1,189,0,
618895870951279484,Casa de Sofia - Downtown Luxury,36533866,Sofia,,East Village,32.71099162277881,-117.14902514288428,Entire home/apt,154,1,3,2022-06-12,3,4,11,3,
618925454279128492,Central Ocean Beach Studio 1 Block to Beach- Marea,41417897,Natalia,,Ocean Beach,32.75075813073521,-117.24847299203546,Entire home/apt,136,2,7,2022-06-01,5.38,32,123,7,
618932162260671491,Adorable Ocean View Beach Home Walk to Beach/Shops,34301609,Jessica,,Ocean Beach,32.74169043428492,-117.2470282481286,Entire home/apt,450,2,0,,,1,16,0,
621716185122710192,Lovely condo across the street from the ocean,45867638,Erica,,La Jolla,32.810910987855735,-117.264486533457,Entire home/apt,360,2,0,,,1,335,0,
618961751101473051,Penthouse on the Ocean Front Walk next2CrystalPier,50402335,Mei,,Pacific Beach,32.79833,-117.25643,Entire home/apt,171,29,1,2022-06-08,1,1,318,1,
615452018419297191,Lovely 2BHK rental in prime location of La Jolla,279055079,Aarushi,,Torrey Pines,32.87383970094627,-117.22829248174905,Private room,68,28,0,,,1,341,0,
621793696032282107,Bayside Beach 4br/2ba House. Incredible views!,392830306,Carol,,Moreno Mission,32.77282,-117.19823,Entire home/apt,728,2,0,,,7,45,0,
622546791494960212,Spacious home with large patio,27997241,Leslie,,Lake Murray,32.809678304336884,-117.04156281363676,Private room,33,30,0,,,1,204,0,
622547189628695970,"Balboa Park, San Diego,CA- Hotel Studio",373307437,Desi,,East Village,32.717955605918355,-117.15365036536255,Private room,299,2,0,,,5,90,0,
618973791474528401,2bd Sunset Cliffs Beach Bungalow feel the breeze,70375918,Rebecca,,Ocean Beach,32.74085149675579,-117.25230080344024,Entire home/apt,224,1,5,2022-05-30,4.69,14,309,5,
619026257687206076,A Comfy Bedroom in Mira Mesa #3,451136968,Phuc,,Mira Mesa,32.90664707304045,-117.12998195583455,Private room,55,2,3,2022-05-29,2.25,3,340,3,
619047382355070243,Resort-Like 4+4 by Beach w/Pool/Sauna/Gym/KingBeds,423877829,Haus,,Moreno Mission,32.76551988736062,-117.19694738013283,Entire home/apt,776,2,0,,,38,145,0,
619071093070366605,Beautiful 1 Bedroom in House 5 min to Downtown SD🌇,175209581,Kandon,,Gaslamp Quarter,32.714592323008134,-117.15958145450676,Private room,105,1,0,,,5,238,0,
621833277944118361,"Bright, Spacious Studio Near the Beaches",85770905,Michele,,Pacific Beach,32.800566055945126,-117.23125551149151,Entire home/apt,150,2,2,2022-06-06,2,3,41,2,
619080371829589420,1 Bedroom in Gorgeous House 5 min to Downtown SD🌇,175209581,Kandon,,Columbia,32.716181613474184,-117.16600237014933,Private room,105,1,0,,,5,235,0,
622584913798322895,"Adams Ave Casita Charmer private 2 bd/1ba,entrance",414018314,Jordan,,Normal Heights,32.76016806068947,-117.11663346171794,Entire home/apt,193,2,1,2022-05-30,1,2,179,1,
621865125326478196,Bayside Beach 2Br/1Ba House Incredible views!,392830306,Carol,,Moreno Mission,32.772313526389,-117.19814882846988,Entire home/apt,499,2,0,,,7,138,0,
622590957999711232,Luxury 1 bedroom ocean view condo,85917956,Paris,,East Village,32.712119539682334,-117.15781922704673,Entire home/apt,1000,10,0,,,2,24,0,
622614175460435339,"Across from Bay!! Garage, 2 Paddleboards!",458117001,Kristy,,Mission Bay,32.78984606803608,-117.2394264327102,Entire home/apt,305,4,0,,,1,333,0,
622624108131212635,The ninth apartment,458134917,Tee,,North Hills,32.752263805264,-117.13033551050631,Entire home/apt,75,1,1,2022-06-12,1,1,0,1,
621883131805937736,Remodeled 2 Bedroom 2 Bath Home in Ocean Beach,152512692,Pedro,,Loma Portal,32.739218258397756,-117.2297829657643,Entire home/apt,247,2,4,2022-06-08,4,1,125,4,
622670268815139577,Inn at the Park Resort Studio Apt,451666217,Elite Escapes,,Midtown,32.73797357801735,-117.16066101615188,Entire home/apt,175,2,0,,,7,26,0,
622673009638771756,Inn at the Park Resort Studio Unit,451666217,Elite Escapes,,Midtown,32.737976901481545,-117.16084950762632,Entire home/apt,175,2,0,,,7,21,0,
619110528951552857,Home Away From Home in Sunny San Diego,382378289,Omar,,Serra Mesa,32.80687517868755,-117.14886362536458,Entire home/apt,180,14,0,,,1,285,0,
621926321337663816,#1 Private Bedroom,82424425,Quan,,Mira Mesa,32.93229702591568,-117.13905536845813,Private room,52,1,0,,,8,333,0,
619119121017249370,Fully equipped apartment home | 2 BR in San Diego,359066913,,,Grantville,32.78410192345719,-117.09510183162368,Entire home/apt,236,30,0,,,37,365,0,
622774822585384108,Club Wyndham Harbor Lights - Downtown San Diego,66259012,Kevin,,Gaslamp Quarter,32.715157,-117.159874,Entire home/apt,525,3,0,,,1,48,0,
621986016383201870,"7BD Family, Event Friendly 5min 2 Beach, Boardwalk",127434038,Dan And Becky,,Ocean Beach,32.74963359033582,-117.24954823959457,Entire home/apt,855,1,0,,,6,284,0,
622785877560696706,2 bed 2 bath by the beach in complex w pool/hottub,3091483,Jason,,Mission Bay,32.79056053754557,-117.23953136368833,Entire home/apt,269,2,4,2022-06-12,4,1,79,4,
622996326464835803,Balboa Park Resort 1bdr,451666217,Elite Escapes,,Core,32.71828,-117.15467,Entire home/apt,195,2,0,,,7,34,0,
622998444331300554,Balboa Park Resort Studio,451666217,Elite Escapes,,East Village,32.718314191560246,-117.15316977212663,Entire home/apt,153,2,0,,,7,52,0,
619121758685566320,1 Bedroom in Lovely House 5 min to Downtown SD🌇,175209581,Kandon,,Core,32.713423628195365,-117.1624457568941,Private room,108,1,0,,,5,259,0,
622041358424586574,Heart of San Diego - 2 bedrooms with FREE parking,457993031,Ann,,Linda Vista,32.77603123756852,-117.17163083151273,Entire home/apt,170,4,3,2022-06-12,3,1,328,3,
619404411452264309,1 Bedroom La Jolla Cove Oceanfront Property,3784362,Bradley,,La Jolla,32.84982629094366,-117.26994746017145,Entire home/apt,282,2,4,2022-06-06,4,1,0,4,
619426868202973155,"Luxury 2-bedroom unit, center of Downtown SD",288245834,Chelsea,,East Village,32.7071288348059,-117.15596884454621,Entire home/apt,729,1,1,2022-06-06,1,1,66,1,
619440681035474509,Harbour Lights 1 Bedroom,457152913,Todd,,Gaslamp Quarter,32.71381243739285,-117.16016884070017,Entire home/apt,435,2,0,,,3,82,0,
623030119338665701,Mission Valley Resort 1BDR,451666217,Elite Escapes,,West University Heights,32.76258,-117.15818,Entire home/apt,164,2,0,,,7,5,0,
623032358129039246,Mission Valley Resort 2 Bdr,451666217,Elite Escapes,,West University Heights,32.763128182658875,-117.15954510319716,Entire home/apt,215,2,0,,,7,9,0,
623035199258091306,Mission Valley 2bdr Resort Unit,451666217,Elite Escapes,,West University Heights,32.76311,-117.15858,Entire home/apt,215,2,0,,,7,4,0,
622435152915501259,#2 Private Bedroom,82424425,Quan,,Mira Mesa,32.93186874188973,-117.14132757092666,Private room,52,1,1,2022-06-03,1,8,287,1,
623082731448767015,Chula Vista 2 bedroom home with private backyard!,17598073,Taylor,,Northwest,32.64551,-117.09331,Entire home/apt,158,2,0,,,1,61,0,
622441165819870832,#3 Private Bedroom,82424425,Quan,,Mira Mesa,32.93193,-117.13992,Private room,52,1,1,2022-05-31,1,8,307,1,
622448447797707090,#4 Private Master Bedroom,82424425,Quan,,Mira Mesa,32.93375,-117.13907,Private room,67,1,0,,,8,319,0,
623088503634250421,Adorable place in the heart of Point Loma,203578128,Stephanie,,Roseville,32.732842226740765,-117.22707162684148,Entire home/apt,170,2,4,2022-06-12,4,1,221,4,
623100392978590125,Downtown Loft in the Heart of the Gaslamp District,36822542,Brad,,East Village,32.71408381127012,-117.15753343754557,Entire home/apt,97,30,0,,,2,33,0,
619465207849261884,"Bright & comfortable 1/1, one block to the water!",116374350,Laura,,Pacific Beach,32.79361201374052,-117.24452728447768,Entire home/apt,300,6,0,,,1,23,0,
622451855196969626,#5 Private Bedroom,82424425,Quan,,Mira Mesa,32.93373556792419,-117.14127775620041,Private room,51,1,3,2022-06-10,2.65,8,338,3,
619491243159845859,♥ Beautiful and Peaceful Gem ✪ @Gaslamp!,220228547,Jon,,Cortez Hill,32.720173969270554,-117.15574189567907,Entire home/apt,113,2,5,2022-06-07,5,4,76,5,
619492565483062514,Huge 5 Bedroom House in La Mesa Area,4738858,Sediq,,College Area,32.775271943753985,-117.06666207697587,Entire home/apt,300,2,1,2022-06-12,1,3,211,1,
623113908933543015,Adorable Beach Bungalow with Hot Tub & Garden,458246397,Crystal,,La Jolla,32.83263161647609,-117.27705256456271,Entire home/apt,516,4,1,2022-05-29,1,1,118,1,
622456707968199540,#6 Private Bedroom,82424425,Quan,,Mira Mesa,32.93406236351538,-117.14063586858049,Private room,56,1,3,2022-05-27,3,8,180,3,
622465795882524939,#7 Private Bedroom,82424425,Quan,,Mira Mesa,32.932229029579965,-117.14122032247458,Private room,51,1,5,2022-06-11,4.29,8,323,5,
623124511016531909,"Explore The Maritime Museum of San Diego! Four Comfortable Units, Pets Allowed",174792040,RoomPicks By Victoria,,Midtown District,32.72572626528393,-117.19757525882555,Private room,1256,2,0,,,26,309,0,
623126023455831956,"Four Pet-Friendly Units, Onsite Dining, 3 Outdoor Pools, Near SeaWorld San Diego",174792040,RoomPicks By Victoria,,Midtown District,32.72713,-117.19675,Private room,1256,2,0,,,26,309,0,
619514137470743132,La Jolla 2 bedroom cozy apartment,64852008,Vanessa,,University City,32.867790288898576,-117.20316002630865,Entire home/apt,199,4,1,2022-05-30,1,1,32,1,
622468529787837302,#8 Private Master Bedroom,82424425,Quan,,Mira Mesa,32.93244508438283,-117.13927170304706,Private room,65,1,1,2022-05-15,0.94,8,295,1,
623126781374332369,"Pleasant Stay, Convenient Location! Four Convenient Units, Just Minutes to Maritime Museum of San Diego",174792040,RoomPicks By Victoria,,Midtown District,32.7260117587669,-117.19866439976782,Private room,1348,2,0,,,26,309,0,
622507980626969677,SD Paradise Loft! +PRIVATE+ SANITIZED,301775154,Neil,,Gaslamp Quarter,32.714936391547376,-117.1601314486437,Entire home/apt,239,2,4,2022-06-10,3.75,29,347,4,
623127290945123094,"You Found it! Three Relaxing Units, Onsite Bar, Close to USS Midway Museum",174792040,RoomPicks By Victoria,,Midtown District,32.72600147662434,-117.19698171006777,Private room,942,2,0,,,26,309,0,
619532318681193605,unbelievable 3br 3ba condo 2car gar ocean view,446539309,Casimir,,Pacific Beach,32.79819875889104,-117.25384214181857,Entire home/apt,900,3,0,,,1,361,0,
624738668701443642,Walk to Beach! Ocean-View Dream with Rooftop Deck,456018609,Vacasa California,,Del Mar Heights,32.934029939006265,-117.25047812504765,Entire home/apt,549,2,9,2021-11-28,0.44,36,363,5,
619549875204711009,Family Friendly Dual Master Suites! Pool & Spa!,432939989,James,,Carmel Valley,32.91156066086705,-117.22675953935922,Entire home/apt,370,2,3,2022-05-30,2.81,11,351,3,
